utc_unixtimestamp,donation_id,donation_amount
1578791865,664635,5.00
1578791861,664633,5.00
1578791860,664632,50.00
1578791860,664631,20.00
1578791856,664630,50.00
1578791856,664629,5.00
1578791855,664628,25.00
1578791847,664627,15.00
1578791845,664626,5.00
1578791845,664625,20.00
1578791842,664624,5.00
1578791837,664622,10.00
1578791836,664621,5.00
1578791836,664620,25.00
1578791830,664617,10.00
1578791826,664616,100.00
1578791819,664615,5.00
1578791818,664614,75.00
1578791813,664613,25.00
1578791809,664612,50.00
1578791809,664611,25.00
1578791808,664610,31.41
1578791805,664609,10.00
1578791802,664608,5.00
1578791800,664607,100.00
1578791797,664606,100.00
1578791796,664605,30.00
1578791794,664604,100.00
1578791793,664603,5.00
1578791792,664602,15.00
1578791792,664601,101.00
1578791781,664598,5.00
1578791781,664597,100.00
1578791778,664596,100.00
1578791769,664594,75.00
1578791768,664593,100.00
1578791763,664592,314.15
1578791763,664591,10.00
1578791762,664590,50.00
1578791761,664589,50.00
1578791760,664588,50.00
1578791758,664587,5.00
1578791754,664586,125.00
1578791754,664585,75.00
1578791750,664583,100.00
1578791748,664582,5.00
1578791746,664581,50.00
1578791744,664580,100.00
1578791742,664578,25.00
1578791740,664577,50.00
1578791740,664576,50.00
1578791739,664574,5.00
1578791736,664573,1000.00
1578791733,664572,100.00
1578791731,664571,200.00
1578791726,664570,200.00
1578791721,664569,100.00
1578791719,664568,5.00
1578791719,664567,50.00
1578791714,664566,100.00
1578791712,664565,100.00
1578791710,664564,10.00
1578791706,664563,10.00
1578791705,664562,5.05
1578791704,664560,100.00
1578791703,664559,50.00
1578791702,664557,5.00
1578791701,664556,100.00
1578791700,664555,25.00
1578791697,664554,20.00
1578791694,664553,10.00
1578791692,664551,75.00
1578791689,664550,5.00
1578791679,664548,25.00
1578791676,664547,50.00
1578791675,664546,25.00
1578791673,664545,250.00
1578791670,664543,5.00
1578791669,664542,30.00
1578791669,664541,5.00
1578791666,664540,10.00
1578791665,664539,5.00
1578791665,664538,5.00
1578791664,664537,100.00
